Order ID,Date,Product,Category,Region,Sales Revenue,Profit
ORD000403,2023-06-01,Air Purifier,Appliances,West,1773.73,314.04
ORD000404,2025-05-30,Microwave,Appliances,North,3839.23,1243.19
ORD000405,2025-01-25,Vacuum,Appliances,South,3997.87,1013.6
ORD000406,2025-09-02,Air Purifier,Appliances,Central,3943.38,1046.5
ORD000407,2023-07-18,Vacuum,Appliances,Central,128.92,32.99
ORD000408,2024-11-28,Laptop,Electronics,West,3019.33,814
ORD000409,2024-02-25,Paper,Office Supplies,East,3077.44,456.72
ORD000410,2023-05-06,Pen,Office Supplies,South,1999.33,293.73
ORD000411,2024-06-09,Chair,Furniture,West,4438.68,878.87
ORD000412,2023-11-15,Sofa,Furniture,Central,586.74,80.53
ORD000413,2023-07-05,Pen,Office Supplies,East,4758.27,870.96
ORD000414,2025-03-19,Laptop,Electronics,South,3590.13,1245.09
ORD000415,2024-01-31,Printer,Electronics,West,2820.42,722.54
ORD000416,2025-11-20,Microwave,Appliances,North,2998.06,197.05
ORD000417,2023-04-26,Laptop,Electronics,South,2419.81,666.06
ORD000418,2024-07-03,Monitor,Electronics,North,1400.77,110.3
ORD000419,2024-06-08,Sofa,Furniture,South,4157.36,1442.75
ORD000420,2023-05-23,Folder,Office Supplies,East,3702.86,910.65
ORD000421,2023-04-01,Tablet,Electronics,East,2819.61,884.99
ORD000422,2025-04-16,Folder,Office Supplies,West,363.66,83.93
ORD000423,2025-05-25,Notebook,Office Supplies,East,1550.65,432.47
ORD000424,2023-04-15,Air Purifier,Appliances,Central,4325.36,298.88
ORD000425,2024-04-13,Paper,Office Supplies,South,3421.95,1099.46
ORD000426,2025-11-13,Tablet,Electronics,South,2586.97,154.93
ORD000427,2025-10-22,Sofa,Furniture,Central,3604.95,230.71
ORD000428,2023-06-13,Printer,Electronics,North,2110.89,508.83
ORD000429,2024-12-11,Paper,Office Supplies,North,4982.77,1579.13
ORD000430,2023-11-04,Bookshelf,Furniture,Central,4951.39,471.08
ORD000431,2025-06-14,Laptop,Electronics,West,2614.22,580.36
ORD000432,2023-02-07,Tablet,Electronics,Central,3826.87,390.84
ORD000433,2024-07-29,Stapler,Office Supplies,North,3941.75,531.08
ORD000434,2024-12-05,Paper,Office Supplies,West,2261.65,302.59
ORD000435,2023-11-17,Refrigerator,Appliances,East,4201.4,401.09
ORD000436,2023-07-09,Bookshelf,Furniture,South,3316.8,989.65
ORD000437,2024-09-01,Printer,Electronics,North,3787.65,466.95
ORD000438,2023-11-15,Desk,Furniture,Central,3383.19,401.58
ORD000439,2025-03-06,Smartphone,Electronics,North,1632.85,244.36
ORD000440,2025-12-15,Air Purifier,Appliances,South,1568.92,400.83
ORD000441,2023-09-07,Laptop,Electronics,South,4654.69,1413.13
ORD000442,2024-07-15,Microwave,Appliances,East,4609.52,1037.68
ORD000443,2023-11-30,Microwave,Appliances,East,535.5,68.01
ORD000444,2024-02-09,Smartphone,Electronics,Central,3551.69,1230.44
ORD000445,2023-09-27,Folder,Office Supplies,Central,1080.76,78.36
ORD000446,2023-03-07,Mixer,Appliances,Central,3497.94,1046.54
ORD000447,2025-06-06,Cabinet,Furniture,West,2835.05,398.85
ORD000448,2024-02-18,Microwave,Appliances,South,1539.06,510.3
ORD000449,2024-04-01,Chair,Furniture,South,2100.22,559.84
ORD000450,2023-09-15,Sofa,Furniture,West,1970.49,99.36
ORD000451,2025-10-07,Monitor,Electronics,South,592.12,39.6
ORD000452,2024-06-29,Mixer,Appliances,South,3849.25,1056.98
ORD000453,2023-01-15,Air Purifier,Appliances,West,277.97,48.6
ORD000454,2025-10-23,Cabinet,Furniture,North,4966.19,789.56
ORD000455,2023-02-23,Mixer,Appliances,Central,4619.12,1163.7
ORD000456,2023-02-21,Printer,Electronics,South,2734.72,362.33
ORD000457,2023-10-14,Monitor,Electronics,South,2737.93,900.49
ORD000458,2024-07-28,Microwave,Appliances,Central,2064.09,212.85
ORD000459,2024-01-15,Bookshelf,Furniture,Central,628.23,147.24
ORD000460,2025-10-09,Pen,Office Supplies,South,3285.79,370.7
ORD000461,2024-04-03,Mixer,Appliances,West,4284.12,257.11
ORD000462,2023-09-12,Bookshelf,Furniture,West,2922.27,357.26
ORD000463,2023-02-01,Smartphone,Electronics,South,3855.65,218.05
ORD000464,2024-07-10,Bookshelf,Furniture,West,925.76,246.85
ORD000465,2025-11-16,Refrigerator,Appliances,West,1381.48,451.05
ORD000466,2025-10-18,Notebook,Office Supplies,Central,3801.9,1051.02
ORD000467,2023-08-21,Pen,Office Supplies,East,1830.85,326.33
ORD000468,2023-01-02,Printer,Electronics,East,1372.76,287.21
ORD000469,2023-01-30,Desk,Furniture,South,1294.27,171.71
ORD000470,2024-05-03,Desk,Furniture,Central,2733.74,814.5
ORD000471,2025-08-12,Microwave,Appliances,Central,3715.39,239.62
ORD000472,2023-02-07,Stapler,Office Supplies,East,3987.29,1203.47
ORD000473,2025-02-10,Folder,Office Supplies,North,4984.42,777.28
ORD000474,2025-07-18,Tablet,Electronics,South,2846.72,417.51
ORD000475,2023-06-09,Mixer,Appliances,West,3823.14,458.96
ORD000476,2024-12-13,Smartphone,Electronics,West,4086.09,992.42
ORD000477,2024-10-06,Pen,Office Supplies,West,2541.78,674.09
ORD000478,2024-04-08,Sofa,Furniture,East,319.66,33.33
ORD000479,2024-06-30,Smartphone,Electronics,North,880.94,70.8
ORD000480,2023-05-09,Desk,Furniture,West,1227.43,101.14
ORD000481,2024-08-04,Sofa,Furniture,East,2555.57,857.33
ORD000482,2025-01-10,Folder,Office Supplies,Central,3431.9,437.75
ORD000483,2023-08-19,Printer,Electronics,West,2640.26,753.83
ORD000484,2023-10-15,Air Purifier,Appliances,South,1278.89,260.26
ORD000485,2023-03-08,Air Purifier,Appliances,East,4864.9,516.42
ORD000486,2024-05-04,Desk,Furniture,West,3544.94,767.26
ORD000487,2023-11-11,Printer,Electronics,South,4355.32,1316.64
ORD000488,2023-08-08,Laptop,Electronics,North,909.73,118.37
ORD000489,2024-10-06,Paper,Office Supplies,West,2511.53,768.66
ORD000490,2025-02-25,Monitor,Electronics,East,679.3,58.92
ORD000491,2023-11-11,Folder,Office Supplies,East,3560.21,299.82
ORD000492,2024-09-07,Monitor,Electronics,North,2629.16,809.05
ORD000493,2025-10-09,Monitor,Electronics,South,939.03,313.16
ORD000494,2025-01-16,Pen,Office Supplies,West,4609.86,1095.63
ORD000495,2023-10-04,Smartphone,Electronics,East,3802.05,940.04
ORD000496,2025-12-22,Refrigerator,Appliances,West,3740.54,267.09
ORD000497,2023-05-30,Tablet,Electronics,Central,3187.01,229.89
ORD000498,2025-06-02,Smartphone,Electronics,East,434.43,134.14
ORD000499,2024-05-18,Microwave,Appliances,West,3860.73,768.39
ORD000500,2025-09-22,Stapler,Office Supplies,South,3253.16,601.24
ORD000501,2025-10-22,Mixer,Appliances,West,345.17,73.23
ORD000502,2024-02-27,Chair,Furniture,South,2014.55,103.98
ORD000503,2023-08-30,Notebook,Office Supplies,Central,3955.23,1108.4
ORD000504,2025-08-29,Folder,Office Supplies,North,788.05,234.79
ORD000505,2023-09-19,Bookshelf,Furniture,Central,2177.38,429.82
ORD000506,2024-02-28,Printer,Electronics,South,3885.65,581.43
ORD000507,2023-09-25,Bookshelf,Furniture,West,4603.35,1020.05
ORD000508,2025-07-16,Bookshelf,Furniture,North,1805.88,392.86
ORD000509,2025-10-12,Chair,Furniture,West,1788.52,455.99
ORD000510,2024-07-22,Folder,Office Supplies,East,4634.45,666.4
ORD000511,2025-09-06,Bookshelf,Furniture,Central,3377.65,762.25
ORD000512,2024-07-04,Paper,Office Supplies,East,1865.64,290.12
ORD000513,2024-08-15,Refrigerator,Appliances,East,4758.98,1613.44
ORD000514,2023-08-22,Bookshelf,Furniture,North,1504.67,173.53
ORD000515,2025-03-15,Microwave,Appliances,East,3370.06,921.2
ORD000516,2024-11-30,Refrigerator,Appliances,East,4647.02,508.93
ORD000517,2024-10-06,Tablet,Electronics,North,448.35,94.86
ORD000518,2023-12-30,Monitor,Electronics,North,433.81,108.89
ORD000519,2025-08-28,Notebook,Office Supplies,North,1979.96,593.85
ORD000520,2023-03-28,Microwave,Appliances,Central,3040.81,281.81
ORD000521,2024-02-03,Pen,Office Supplies,West,1864.48,404.27
ORD000522,2023-07-26,Tablet,Electronics,West,4493.2,939.9
ORD000523,2024-07-03,Microwave,Appliances,Central,4875.23,1545.21
ORD000524,2023-02-16,Chair,Furniture,North,4057.94,1300.53
ORD000525,2025-03-07,Bookshelf,Furniture,North,2370.86,539.19
ORD000526,2025-10-30,Chair,Furniture,West,4387.81,960.19
ORD000527,2024-08-17,Paper,Office Supplies,East,4613.38,992.04
ORD000528,2025-06-12,Pen,Office Supplies,West,1868.23,473.83
ORD000529,2024-11-02,Paper,Office Supplies,North,532.71,126.21
ORD000530,2023-11-09,Cabinet,Furniture,North,3223.65,1022.9
ORD000531,2025-11-22,Desk,Furniture,Central,433.55,114.53
ORD000532,2023-08-11,Monitor,Electronics,South,4392.27,501.27
ORD000533,2023-06-18,Notebook,Office Supplies,West,2138.27,187.04
ORD000534,2023-08-23,Desk,Furniture,East,3954.74,1282.26
ORD000535,2023-07-28,Stapler,Office Supplies,South,4836.01,495.47
ORD000536,2025-05-21,Bookshelf,Furniture,West,4662.21,273.05
ORD000537,2023-02-18,Folder,Office Supplies,South,4179.12,293.11
ORD000538,2024-08-18,Folder,Office Supplies,North,4208.76,1359.86
ORD000539,2023-09-29,Tablet,Electronics,East,213.18,21.05
ORD000540,2025-04-06,Printer,Electronics,Central,2608.57,245.07
ORD000541,2025-05-02,Vacuum,Appliances,North,940.96,283.34
ORD000542,2024-03-06,Bookshelf,Furniture,Central,1278.59,446.08
ORD000543,2023-08-02,Smartphone,Electronics,Central,3311.3,572.58
ORD000544,2024-08-13,Refrigerator,Appliances,South,3286.28,348.8
ORD000545,2023-06-21,Refrigerator,Appliances,East,1290.81,275.74
ORD000546,2023-01-24,Air Purifier,Appliances,Central,2993.12,757.05
ORD000547,2025-06-24,Air Purifier,Appliances,East,4341.54,911.08
ORD000548,2025-11-05,Mixer,Appliances,North,2751.67,201.46
ORD000549,2025-01-28,Microwave,Appliances,West,1428.48,486.48
ORD000550,2025-05-08,Notebook,Office Supplies,West,2426.92,552.11
ORD000551,2025-03-09,Notebook,Office Supplies,Central,1068.87,81.81
ORD000552,2025-01-09,Folder,Office Supplies,East,78.89,19.41
ORD000553,2023-09-06,Tablet,Electronics,South,3306.96,550
ORD000554,2023-09-04,Stapler,Office Supplies,North,1964.45,312.95
ORD000555,2025-04-20,Stapler,Office Supplies,North,2768.13,549.67
ORD000556,2025-10-15,Paper,Office Supplies,South,1449.96,400.76
ORD000557,2025-07-07,Printer,Electronics,South,2718.42,289.21
ORD000558,2023-03-13,Smartphone,Electronics,North,3013.66,1033.75
ORD000559,2023-06-20,Monitor,Electronics,East,3682.2,232.23
ORD000560,2023-08-20,Microwave,Appliances,East,1950.46,228.79
ORD000561,2024-06-16,Monitor,Electronics,East,445.15,151.47
ORD000562,2025-06-29,Paper,Office Supplies,South,3782.8,728.81
ORD000563,2024-02-02,Notebook,Office Supplies,North,4040.92,519.34
ORD000564,2025-02-27,Microwave,Appliances,East,1386.7,282.85
ORD000565,2025-08-22,Bookshelf,Furniture,South,4182.83,1346.11
ORD000566,2025-06-28,Bookshelf,Furniture,East,2442.76,464.03
ORD000567,2023-11-06,Cabinet,Furniture,Central,3968.85,1265.84
ORD000568,2024-11-18,Paper,Office Supplies,South,942.17,90.48
ORD000569,2025-10-31,Pen,Office Supplies,Central,723.86,112.6
ORD000570,2025-11-02,Chair,Furniture,South,4334.28,816.14
ORD000571,2023-08-24,Monitor,Electronics,North,1967.84,461.81
ORD000572,2024-05-08,Chair,Furniture,North,3044.65,603.87
ORD000573,2023-01-25,Chair,Furniture,North,3474.53,882.47
ORD000574,2024-10-09,Bookshelf,Furniture,Central,4430.01,1465.56
ORD000575,2025-12-24,Laptop,Electronics,North,1312.82,165.95
ORD000576,2024-01-11,Stapler,Office Supplies,North,2834.65,239.86
ORD000577,2024-09-24,Cabinet,Furniture,North,1564.02,113
ORD000578,2024-01-08,Laptop,Electronics,West,4220.17,552.27
ORD000579,2024-05-01,Smartphone,Electronics,Central,772.13,215.46
ORD000580,2023-07-27,Vacuum,Appliances,North,4690.05,1496.91
ORD000581,2025-07-18,Vacuum,Appliances,West,1582.03,270.26
ORD000582,2023-11-05,Monitor,Electronics,Central,1887.2,535.65
ORD000583,2024-05-12,Printer,Electronics,North,520.58,82.06
ORD000584,2023-05-08,Stapler,Office Supplies,West,4752.54,1130.43
ORD000585,2024-07-27,Air Purifier,Appliances,South,2118.59,461.21
ORD000586,2025-11-12,Sofa,Furniture,West,1665.92,184.71
ORD000587,2024-02-05,Stapler,Office Supplies,East,4063.05,643.28
ORD000588,2025-04-09,Smartphone,Electronics,South,4899.5,427.05
ORD000589,2023-11-17,Tablet,Electronics,South,3397.01,1102.78
ORD000590,2023-08-12,Stapler,Office Supplies,Central,1113.14,254.3
ORD000591,2024-11-07,Stapler,Office Supplies,South,2886.74,478.5
ORD000592,2023-07-27,Air Purifier,Appliances,South,2359.1,806.34
ORD000593,2023-05-29,Laptop,Electronics,South,4478.37,1505.33
ORD000594,2025-01-16,Paper,Office Supplies,North,4666.77,961.51
ORD000595,2023-11-18,Pen,Office Supplies,North,1031.78,113.6
ORD000596,2024-12-28,Notebook,Office Supplies,South,3488.22,588.86
ORD000597,2025-01-01,Chair,Furniture,West,1783.71,111.69
ORD000598,2024-03-08,Refrigerator,Appliances,East,4823.79,381.59
ORD000599,2025-07-01,Refrigerator,Appliances,West,708.84,104.57
ORD000600,2024-12-05,Sofa,Furniture,South,442.6,77.09
ORD000601,2025-05-23,Laptop,Electronics,Central,2251.17,558.45
ORD000602,2025-12-02,Tablet,Electronics,Central,3127.85,522.85
ORD000603,2025-03-15,Mixer,Appliances,West,662.48,75.91
ORD000604,2025-07-13,Notebook,Office Supplies,East,897.95,223.52
ORD000605,2023-03-28,Mixer,Appliances,South,4966.84,1651.86
ORD000606,2025-05-06,Refrigerator,Appliances,East,4779.31,853.24
ORD000607,2023-12-05,Monitor,Electronics,North,1484.17,471.58
ORD000608,2023-12-20,Cabinet,Furniture,Central,747.37,259.83
ORD000609,2024-02-03,Refrigerator,Appliances,North,2221.65,660.08
ORD000610,2023-09-18,Desk,Furniture,West,220.87,22.32
ORD000611,2024-11-22,Refrigerator,Appliances,West,753.23,172.67
ORD000612,2025-10-12,Sofa,Furniture,Central,3515.06,322.87
ORD000613,2024-01-29,Cabinet,Furniture,South,1293.41,410.22
ORD000614,2023-07-06,Desk,Furniture,East,273.83,50.16
ORD000615,2023-07-14,Chair,Furniture,Central,1509.36,334.08
ORD000616,2025-10-14,Mixer,Appliances,Central,1039.96,278.73
ORD000617,2023-07-10,Bookshelf,Furniture,South,1438.14,357.22
ORD000618,2025-11-12,Tablet,Electronics,North,1060.1,70.94
ORD000619,2023-04-02,Refrigerator,Appliances,West,4039.7,800.75
ORD000620,2025-02-22,Sofa,Furniture,West,4379.83,1288.12
ORD000621,2025-08-26,Pen,Office Supplies,South,4695.28,1606.56
ORD000622,2023-04-13,Tablet,Electronics,South,679.27,53.13
ORD000623,2023-11-02,Folder,Office Supplies,West,100.66,32.81
ORD000624,2024-11-26,Smartphone,Electronics,Central,796.23,145.09
ORD000625,2023-11-22,Vacuum,Appliances,Central,131.17,31.38
ORD000626,2024-06-29,Air Purifier,Appliances,East,4482.18,588.47
ORD000627,2025-03-28,Desk,Furniture,Central,4009.74,1306.99
ORD000628,2025-05-21,Notebook,Office Supplies,South,2883.24,895.21
ORD000629,2025-02-21,Sofa,Furniture,North,3228.39,601.28
ORD000630,2025-09-10,Tablet,Electronics,East,921.18,209.07
ORD000631,2025-09-03,Cabinet,Furniture,North,2268.9,364.99
ORD000632,2023-08-20,Air Purifier,Appliances,East,1616.68,367.14
ORD000633,2023-02-27,Monitor,Electronics,West,2736.98,828.76
ORD000634,2024-05-18,Refrigerator,Appliances,South,706.88,90.47
ORD000635,2024-05-17,Bookshelf,Furniture,Central,2175.11,373.6
ORD000636,2023-04-12,Bookshelf,Furniture,Central,3526.92,816.83
ORD000637,2024-08-14,Refrigerator,Appliances,South,1482.46,223.04
ORD000638,2023-02-21,Air Purifier,Appliances,Central,4775.28,1287.41
ORD000639,2024-06-26,Chair,Furniture,North,4403.5,1446.17
ORD000640,2025-05-25,Tablet,Electronics,East,4048.44,899.7
ORD000641,2024-06-09,Cabinet,Furniture,North,847.61,287.68
ORD000642,2025-06-22,Stapler,Office Supplies,North,4422.62,402.75
ORD000643,2023-06-06,Sofa,Furniture,North,4518.63,1037.49
ORD000644,2023-01-06,Tablet,Electronics,South,2935.04,417.75
ORD000645,2025-05-10,Tablet,Electronics,Central,1721.15,349.65
ORD000646,2024-04-09,Sofa,Furniture,Central,3522.2,355.39
ORD000647,2023-10-11,Mixer,Appliances,North,1272.2,157.83
ORD000648,2023-08-06,Mixer,Appliances,South,3502.37,203.7
ORD000649,2025-04-14,Chair,Furniture,West,3483.24,414.11
ORD000650,2023-04-12,Mixer,Appliances,East,1190.51,279.39
ORD000651,2025-07-04,Bookshelf,Furniture,North,555.87,156.36
ORD000652,2023-10-29,Stapler,Office Supplies,East,3737.46,752.48
ORD000653,2025-02-03,Printer,Electronics,East,3939.15,1192.39
ORD000654,2025-03-26,Cabinet,Furniture,South,2698.71,888.26
ORD000655,2023-11-21,Laptop,Electronics,East,2779.06,440.81
ORD000656,2025-08-10,Smartphone,Electronics,Central,611.91,108.81
ORD000657,2023-12-25,Air Purifier,Appliances,Central,732.14,186.04
ORD000658,2024-03-23,Desk,Furniture,East,308.64,92.61
ORD000659,2025-05-18,Monitor,Electronics,East,2269.77,732.58
ORD000660,2023-11-15,Stapler,Office Supplies,East,1155.94,281.22
ORD000661,2024-05-05,Notebook,Office Supplies,West,1265.16,115.59
ORD000662,2023-05-20,Folder,Office Supplies,Central,4152.17,801.79
ORD000663,2023-06-23,Air Purifier,Appliances,Central,2423.6,516.63
ORD000664,2025-10-12,Microwave,Appliances,South,1178.24,409.4
ORD000665,2025-12-01,Paper,Office Supplies,West,534.76,114.41
ORD000666,2024-05-20,Mixer,Appliances,South,580.29,94.32
ORD000667,2025-08-31,Monitor,Electronics,East,223.52,53.11
ORD000668,2023-10-17,Cabinet,Furniture,East,4982.05,1693.76
ORD000669,2024-02-18,Chair,Furniture,South,665.38,119.91
ORD000670,2025-05-26,Air Purifier,Appliances,Central,1071.99,320.04
ORD000671,2025-02-22,Vacuum,Appliances,West,1718.29,104.51
ORD000672,2023-05-30,Bookshelf,Furniture,West,3659.61,859.67
ORD000673,2023-05-26,Printer,Electronics,Central,4641.05,377.77
ORD000674,2025-01-16,Microwave,Appliances,Central,1671.79,522.53
ORD000675,2023-08-04,Bookshelf,Furniture,Central,1647.38,261.46
ORD000676,2023-08-02,Monitor,Electronics,Central,3371.64,909.82
ORD000677,2024-08-11,Cabinet,Furniture,North,82.09,22.17
ORD000678,2024-11-12,Bookshelf,Furniture,East,2266.09,721.19
ORD000679,2023-02-19,Printer,Electronics,North,3457,1185.52
ORD000680,2023-04-16,Printer,Electronics,South,1571.37,107.43
ORD000681,2023-09-12,Monitor,Electronics,South,291.93,76.89
ORD000682,2023-05-06,Printer,Electronics,Central,4501.33,1407.4
ORD000683,2023-01-30,Smartphone,Electronics,Central,495.36,32.65
ORD000684,2024-01-20,Bookshelf,Furniture,West,2346.14,787.81
ORD000685,2023-08-25,Stapler,Office Supplies,North,1583.46,298.38
ORD000686,2024-07-08,Vacuum,Appliances,East,4254.67,421.96
ORD000687,2025-08-10,Mixer,Appliances,North,1061.26,128.12
ORD000688,2025-10-03,Notebook,Office Supplies,East,1586.98,358.98
ORD000689,2025-12-01,Notebook,Office Supplies,East,2945.66,308.96
ORD000690,2025-06-15,Stapler,Office Supplies,Central,4851.5,1416.17
ORD000691,2025-07-10,Chair,Furniture,East,3221.11,823.36
ORD000692,2025-03-07,Laptop,Electronics,West,4646.26,1546.12
ORD000693,2025-10-12,Smartphone,Electronics,Central,3739.46,570.47
ORD000694,2024-04-13,Tablet,Electronics,East,4818.07,1242.17
ORD000695,2025-05-19,Cabinet,Furniture,Central,1994.14,649.1
ORD000696,2025-04-23,Smartphone,Electronics,West,4050.28,600.59
ORD000697,2024-01-18,Laptop,Electronics,Central,4017.7,693.14
ORD000698,2024-09-08,Tablet,Electronics,Central,1022.83,229.36
ORD000699,2024-05-10,Paper,Office Supplies,East,3011.07,179.04
ORD000700,2025-07-15,Refrigerator,Appliances,East,3627.61,618.69
ORD000701,2023-12-15,Sofa,Furniture,North,2093.54,418.15
ORD000702,2024-03-22,Mixer,Appliances,Central,1268.39,164.38
ORD000703,2023-10-16,Refrigerator,Appliances,West,3841.35,1193.03
ORD000704,2025-03-30,Air Purifier,Appliances,East,608.01,60.09
ORD000705,2024-07-26,Printer,Electronics,Central,241.72,47.42
ORD000706,2025-07-31,Tablet,Electronics,West,1780.29,201.7
ORD000707,2023-09-21,Chair,Furniture,South,2293.86,227.34
ORD000708,2023-01-09,Stapler,Office Supplies,North,118.93,35.35
ORD000709,2023-11-14,Laptop,Electronics,South,4945.61,1672.81
ORD000710,2025-11-14,Chair,Furniture,Central,1559.05,417.77
ORD000711,2023-01-05,Stapler,Office Supplies,East,1484.26,497.37
ORD000712,2025-06-19,Bookshelf,Furniture,East,3344.38,1121.94
ORD000713,2023-05-16,Paper,Office Supplies,East,4726.06,889.11
ORD000714,2023-08-26,Bookshelf,Furniture,West,2164.48,490.53
ORD000715,2025-10-14,Monitor,Electronics,Central,4623.79,1067.03
ORD000716,2025-12-18,Tablet,Electronics,East,2696.56,677.38
ORD000717,2024-12-08,Cabinet,Furniture,East,3875.29,698.52
